ARTICLE,ID
Tea,67171
Fruits,67170
Bread,67169
Tea,67168
Beer,67167
Bread,67166
Bread,67165
Coffee,67165
Fruits,67165
Bread,67164
Fruits,67164
Tea,67164
Sugar,67164
Coffee,67163
Tea,67163
Fruits,67162
Milk,67162
Sugar,67162
Bread,67161
Coffee,67161
Tea,67160
Tea,67159
Beer,67158
Bread,67157
Coffee,67157
Tea,67065
Bread,67064
Sugar,67064
Bread,67063
Sugar,67063
Fruits,67062
Beer,67062
Tea,67061
Bread,67059
Tea,67044
Tea,67043
Tea,67042
Fruits,67041
Beer,67041
Tea,67041
Bread,67040
Milk,67040
Tea,67040
Milk,67039
Tea,67038
Tea,67037
Tea,67036
Bread,67035
Tea,67034
Tea,66957
Tea,66956
Milk,66723
Sugar,66723
Beer,66722
Milk,66722
Fruits,66718
Sugar,66718
Bread,66717
Beer,66717
Milk,66717
Bread,66716
Beer,66715
Tea,66715
Milk,66714
Tea,66714
Sugar,66714
Milk,66713
Beer,66712
Bread,66711
Tea,66710
Bread,66709
Bread,66708
Beer,66707
Sugar,66689
Beer,66688
Bread,66687
Fruits,66687
Sugar,66687
Tea,66686
Sugar,66676
Sugar,66675
Tea,66668
Tea,66667
Bread,66666
Sugar,66666
Bread,66665
Coffee,66665
Tea,66664
Bread,66663
Tea,66663
Bread,66662
Tea,66662
Coffee,66660
Bread,66659
Milk,66658
Sugar,66658
Bread,66652
Bread,66651
Milk,66649
Milk,66648
Sugar,66647
Bread,66634
Milk,66634
Sugar,66634
Fruits,66437
Tea,66437
Fruits,66407
Tea,66407
Tea,66368
Tea,66221
Tea,66219
Bread,66212
Fruits,66212
Milk,66212
Sugar,66212
Tea,66211
Bread,66210
Fruits,66210
Milk,66210
Tea,66210
Sugar,66210
Beer,66209
Sugar,66207
Coffee,66205
Bread,66204
Milk,66203
Tea,66203
Milk,66202
Coffee,66103
Fruits,66093
Sugar,66093
Bread,66092
Coffee,66092
Tea,66092
Tea,66091
Beer,66090
Milk,66090
Tea,66090
Tea,66089
Fruits,66088
Sugar,66088
Coffee,66087
Sugar,66086
Bread,66085
Coffee,66085
Fruits,66084
Tea,66084
Tea,66083
Sugar,66083
Milk,66082
Tea,66082
Fruits,66081
Bread,66080
Tea,66080
Bread,66079
Tea,66079
Sugar,66079
Tea,66078
Tea,66077
Bread,66076
Milk,66076
Tea,66076
Tea,66075
Fruits,66074
Milk,66073
Sugar,66073
Tea,66072
Coffee,66071
Fruits,66070
Tea,66069
Coffee,66068
Fruits,66068
Milk,66067
Milk,66066
Sugar,66066
Tea,66065
Coffee,66064
Beer,66064
Tea,66064
Bread,66063
Coffee,66062
Tea,66062
Coffee,66061
Milk,66061
Tea,66061
Tea,66060
Bread,66059
Tea,66058
Coffee,66057
Milk,66057
Coffee,66056
Tea,66056
Tea,66055
Tea,66054
Bread,66053
Vegetables,66053
Tea,66052
Fruits,66051
Bread,66050
Bread,66049
Sugar,66048
Milk,66047
Tea,66046
Tea,66045
Bread,66044
Milk,66044
Milk,66043
Sugar,66043
Bread,66042
Tea,66042
Tea,66041
Bread,66040
Bread,66039
Tea,66038
Bread,66037
Milk,66037
Sugar,66037
Coffee,66036
Tea,66036
Beer,66035
Coffee,66034
Fruits,66034
Tea,66033
Coffee,66031
Fruits,66030
Sugar,66030
Tea,66029
Tea,66028
Tea,66027
Bread,66026
Tea,66025
Bread,66024
Fruits,66024
Milk,66024
Tea,66024
Sugar,66024
Beer,66023
Bread,66022
Tea,66022
Bread,66021
Fruits,66021
Tea,66021
Sugar,66021
Fruits,66020
Milk,66019
Milk,66018
Bread,66017
Sugar,66017
Milk,66016
Sugar,66016
Tea,66015
Tea,66014
Beer,66013
Bread,66012
Fruits,66012
Beer,66012
Milk,66012
Tea,66012
Bread,66011
Vegetables,66011
Bread,66010
Vegetables,66010
Tea,66009
Tea,66008
Milk,66007
Tea,66007
Bread,66006
Bread,66005
Fruits,66005
Milk,66005
Beer,66004
Tea,66003
Milk,66002
Sugar,66002
Milk,66001
Coffee,66000
Sugar,66000
Tea,65999
Milk,65998
Bread,65997
Milk,65997
Sugar,65997
Milk,65996
Bread,65995
Milk,65995
Sugar,65995
Coffee,65994
Bread,65993
Vegetables,65993
Bread,65992
Vegetables,65992
Milk,65991
Sugar,65991
Tea,65990
Sugar,65990
Milk,65989
Beer,65988
Milk,65988
Bread,65987
Milk,65987
Tea,65987
Fruits,65986
Tea,65985
Bread,65984
Milk,65984
Sugar,65984
Tea,65983
Milk,65982
Tea,65981
Fruits,65980
Tea,65980
Fruits,65979
Beer,65979
Coffee,65978
Milk,65978
Bread,65977
Tea,65977
Tea,65976
Tea,65975
Milk,65974
Tea,65973
Milk,65972
Sugar,65972
Tea,65971
Tea,65970
Tea,65969
Milk,65968
Sugar,65968
Bread,65967
Tea,65966
Tea,65965
Milk,65964
Fruits,65963
Bread,65962
Sugar,65962
Bread,65961
Tea,65961
Sugar,65961
Tea,65960
Fruits,65959
Bread,65958
Fruits,65958
Milk,65958
Sugar,65958
Bread,65957
Bread,65956
Sugar,65956
Coffee,65955
Fruits,65955
Bread,65954
Bread,65953
Sugar,65953
Tea,65952
Bread,65951
Bread,65950
Tea,65950
Sugar,65950
Milk,65949
Beer,65948
Tea,65948
Tea,65947
Tea,65946
Tea,65945
Milk,65944
Tea,65943
Bread,65942
Milk,65942
Bread,65941
Tea,65941
Milk,65940
Tea,65940
Tea,65939
Tea,65938
Fruits,65937
Beer,65936
Milk,65936
Bread,65935
Tea,65935
Tea,65934
Milk,65933
Sugar,65933
Beer,65932
Tea,65931
Tea,65930
Milk,65929
Sugar,65929
Beer,65928
Bread,65927
Tea,65927
Beer,65926
Sugar,65925
Bread,65924
Tea,65923
Milk,65922
Sugar,65922
Tea,65921
Tea,65920
Tea,65919
Tea,65918
Fruits,65917
Bread,65916
Milk,65916
Tea,65916
Beer,65915
Bread,65914
Milk,65913
Bread,65912
Tea,65911
Bread,65910
Milk,65910
Sugar,65910
Tea,65909
Bread,65908
Milk,65908
Tea,65908
Sugar,65908
Bread,65907
Bread,65906
Coffee,65905
Sugar,65905
Beer,65904
Tea,65903
Beer,65902
Tea,65901
Fruits,65900
Beer,65900
Milk,65900
Tea,65899
Bread,65898
Sugar,65898
Milk,65897
Bread,65896
Tea,65895
Tea,65894
Tea,65893
Tea,65892
Bread,65891
Tea,65890
Sugar,65889
Sugar,65888
Sugar,65887
Bread,65886
Milk,65886
Tea,65886
Sugar,65886
Fruits,65885
Milk,65885
Tea,65885
Bread,65884
Bread,65883
Coffee,65883
Bread,65882
Tea,65882
Tea,65881
Bread,65880
Coffee,65880
Milk,65880
Tea,65880
Sugar,65880
Bread,65879
Bread,65878
Fruits,65878
Tea,65878
Bread,65877
Milk,65877
Tea,65877
Tea,65876
Sugar,65875
Bread,65874
Coffee,65874
Tea,65874
Sugar,65874
Coffee,65743
Sugar,65743
Milk,65742
Tea,65742
Fruits,65741
Tea,65741
Coffee,65740
Fruits,65740
Beer,65740
Tea,65740
Beer,65739
Bread,65738
Sugar,65738
Milk,65737
Sugar,65737
Fruits,65727
Tea,65727
Coffee,65724
Milk,65723
Tea,65723
Sugar,65723
Tea,65718
Tea,65713
Bread,65710
Sugar,65589
Bread,65414
Beer,65318
Tea,65171
Tea,65170
Tea,65158
Tea,65157
Bread,65102
Bread,65101
Milk,65101
Milk,65100
Bread,65099
Milk,65098
Bread,65097
Tea,65096
Sugar,65096
Coffee,65095
Tea,65094
Tea,65093
Tea,65092
Bread,65091
Milk,65091
Tea,65091
Tea,65090
Beer,65089
Milk,65089
Tea,65088
Sugar,65088
Sugar,65087
Tea,65086
Tea,65085
Sugar,65085
Tea,65084
Tea,65083
Beer,65082
Tea,65082
Coffee,65081
Fruits,65081
Beer,65081
Milk,65080
Milk,65079
Bread,65078
Tea,65078
Sugar,65078
Tea,65077
Milk,65076
Milk,65075
Bread,65074
Fruits,65073
Milk,65073
Sugar,65073
Tea,65072
Bread,65071
Milk,65071
Tea,65071
Sugar,65070
Tea,65069
Bread,65068
Vegetables,65068
Bread,65067
Vegetables,65067
Tea,65066
Bread,65065
Vegetables,65065
Tea,65064
Sugar,65063
Tea,65062
Bread,65061
Coffee,65061
Sugar,65061
Bread,65060
Milk,65059
Tea,65059
Milk,65058
Milk,65057
Tea,65057
Sugar,65056
Milk,65055
Tea,65054
Tea,65053
Tea,65052
Sugar,65051
Coffee,65050
Fruits,65050
Coffee,65049
Sugar,65048
Sugar,65047
Bread,65046
Coffee,65046
Tea,65046
Sugar,65045
Beer,65044
Milk,65043
Tea,65042
Tea,65041
Tea,65040
Tea,65039
Bread,65038
Vegetables,65038
Tea,65037
Bread,65036
Fruits,65036
Milk,65036
Tea,65036
Sugar,65036
Coffee,65035
Tea,65035
Coffee,65034
Tea,65034
Sugar,65034
Tea,65033
Bread,65032
Bread,65031
Milk,65030
Tea,65030
Bread,65029
Tea,65029
Fruits,65028
Tea,65027
Tea,65026
Coffee,65025
Sugar,65025
Sugar,65024
Bread,65023
Bread,65022
Coffee,65021
Beer,65021
Fruits,65020
Milk,65020
Sugar,65020
Coffee,65019
Tea,65019
Sugar,65019
Tea,65018
Tea,65017
Sugar,65016
Tea,65015
Bread,65014
Tea,65014
Fruits,65013
Beer,65013
TRAITEMENT SOL,65013
Fruits,65012
Sugar,65011
Bread,65010
Vegetables,65010
Bread,65009
Vegetables,65009
Bread,65008
Fruits,65007
Bread,65006
Tea,65006
Sugar,65006
Bread,65005
Fruits,65005
Beer,65005
Milk,65005
Tea,65005
Milk,65004
Fruits,65003
Beer,65003
Milk,65002
Milk,65001
Sugar,65001
Beer,65000
Milk,64999
Fruits,64998
Tea,64997
Milk,64996
Tea,64995
Bread,64994
Tea,64994
Sugar,64994
Bread,64993
Vegetables,64993
Milk,64992
Tea,64992
Tea,64991
Coffee,64990
Vegetables,64990
Bread,64989
Fruits,64988
Bread,64987
Tea,64986
Milk,64985
Bread,64984
Milk,64984
Tea,64984
Sugar,64983
Tea,64982
Coffee,64981
Fruits,64981
Milk,64981
Tea,64981
Sugar,64981
Beer,64980
Tea,64979
Tea,64978
Bread,64977
Milk,64976
Sugar,64976
Tea,64975
Tea,64974
Milk,64973
Tea,64973
Sugar,64973
Bread,64972
Fruits,64972
Sugar,64972
Bread,64971
Milk,64970
Sugar,64970
Fruits,64969
Tea,64968
Fruits,64967
Fruits,64966
Bread,64965
Coffee,64965
Bread,64964
Beer,64963
Fruits,64962
Milk,64962
Sugar,64962
Bread,64961
Tea,64961
Beer,64960
Tea,64959
Tea,64958
Sugar,64957
Bread,64956
Milk,64956
Coffee,64955
Milk,64955
Sugar,64955
Tea,64954
Bread,64953
Tea,64953
Tea,64952
Bread,64951
Vegetables,64951
Bread,64950
Vegetables,64950
Bread,64949
Bread,64948
Fruits,64947
Milk,64947
Tea,64947
Sugar,64947
Milk,64946
Bread,64945
Tea,64944
Bread,64943
Sugar,64943
Tea,64942
Sugar,64941
Bread,64940
Beer,64940
Sugar,64940
Bread,64939
Beer,64939
Tea,64939
Tea,64938
Tea,64937
Milk,64936
Tea,64936
Sugar,64936
Fruits,64935
Tea,64934
Tea,64933
Bread,64932
Milk,64932
Milk,64931
Sugar,64930
Beer,64929
Bread,64928
Bread,64927
Tea,64926
Fruits,64925
Beer,64925
Sugar,64925
Tea,64924
Bread,64923
Coffee,64923
Beer,64923
Milk,64923
Sugar,64923
Bread,64922
Vegetables,64922
Milk,64921
Tea,64920
Sugar,64920
Bread,64919
Sugar,64918
Tea,64917
Tea,64916
Milk,64915
Milk,64914
Sugar,64914
Sugar,64912
Tea,64911
Tea,64910
Bread,64909
Beer,64908
Coffee,64907
Fruits,64907
Milk,64906
Bread,64905
Milk,64905
Tea,64905
Sugar,64905
Tea,64904
Sugar,64904
Fruits,64903
Sugar,64902
Sugar,64901
Bread,64900
Coffee,64900
Beer,64899
Beer,64898
Bread,64897
Coffee,64897
Milk,64897
Fruits,64896
Sugar,64895
Sugar,64894
Tea,64893
Milk,64892
Sugar,64892
Bread,64891
Tea,64891
Tea,64890
Sugar,64890
Tea,64889
Sugar,64889
Sugar,64888
Bread,64887
Tea,64886
Tea,64885
Tea,64884
Bread,64883
Bread,64882
Milk,64881
Tea,64880
Beer,64879
Tea,64878
Milk,64877
Sugar,64877
Bread,64876
Sugar,64876
Sugar,64875
Bread,64874
Tea,64874
Sugar,64874
Milk,64873
Bread,64872
Beer,64871
Bread,64870
Tea,64870
Fruits,64869
Tea,64868
Tea,64867
Fruits,64866
Coffee,64865
Tea,64864
Fruits,64863
Milk,64863
Bread,64862
Tea,64862
Tea,64861
Sugar,64861
Bread,64860
Fruits,64860
Bread,64859
Fruits,64859
Milk,64859
Tea,64859
Bread,64858
Milk,64858
Tea,64858
Milk,64857
Tea,64857
Sugar,64857
Bread,64856
Tea,64855
Fruits,64854
Beer,64854
Milk,64854
Tea,64854
Sugar,64854
Tea,64853
Tea,64852
Milk,64851
Sugar,64851
Milk,64850
Tea,64849
Coffee,64848
Tea,64848
Fruits,64847
Sugar,64846
Sugar,64845
Bread,64844
Tea,64844
Tea,64843
Tea,64842
Fruits,64841
Tea,64840
Tea,64839
Tea,64838
Bread,64837
Tea,64837
Sugar,64837
Tea,64836
Tea,64835
Tea,64834
Bread,64833
Tea,64833
Sugar,64833
Tea,64832
Milk,64831
Tea,64830
Bread,64829
Tea,64829
Sugar,64828
Sugar,64827
Fruits,64826
Tea,64825
Bread,64824
Tea,64823
Tea,64822
Tea,64821
Sugar,64821
Bread,64820
Vegetables,64820
Bread,64819
Fruits,64819
Tea,64819
Tea,64818
Tea,64817
Bread,64816
Milk,64816
Sugar,64816
Beer,64815
Bread,64814
Tea,64814
Sugar,64814
Bread,64813
Coffee,64813
Bread,64812
Bread,64811
Coffee,64811
Fruits,64810
Fruits,64809
Beer,64809
Milk,64809
Tea,64808
Beer,64807
Tea,64806
Bread,64805
Tea,64805
Sugar,64805
Fruits,64804
Milk,64804
Sugar,64804
Tea,64803
Tea,64802
Tea,64801
Bread,64800
Tea,64800
Tea,64799
Coffee,64798
Tea,64798
Sugar,64798
Tea,64797
Bread,64796
Milk,64796
Tea,64796
Sugar,64796
Sugar,64795
Bread,64794
Bread,64793
Bread,64792
Milk,64791
Milk,64790
Tea,64790
Sugar,64790
Beer,64789
Bread,64788
Coffee,64788
Vegetables,64788
Tea,64787
Beer,64786
Coffee,64785
Milk,64785
Milk,64784
Tea,64783
Tea,64782
Tea,64781
Fruits,64780
Beer,64779
Coffee,64778
Bread,64777
Vegetables,64777
Bread,64776
Vegetables,64776
Sugar,64775
Fruits,64774
Milk,64774
Tea,64774
Milk,64773
Tea,64772
Milk,64771
Bread,64770
Coffee,64770
Fruits,64769
Milk,64755
Sugar,64755
Bread,64754
Fruits,64754
Milk,64754
Vegetables,64754
Tea,64754
Sugar,64754
Bread,64753
Fruits,64752
Sugar,64751
Bread,64750
Sugar,64749
Milk,64748
Bread,64747
Tea,64747
Bread,64745
Coffee,64745
Milk,64745
Tea,64745
Bread,64736
Milk,64736
Tea,64736
Sugar,64736
Tea,64612
Bread,64611
Tea,64610
Bread,64609
Coffee,64608
Bread,64607
Milk,64607
Tea,64607
Milk,64606
Beer,64605
Sugar,64605
Bread,64604
Tea,64603
Tea,64602
Sugar,64602
Tea,64601
Milk,64600
Sugar,64600
Bread,64599
Milk,64599
Tea,64599
Beer,64598
Milk,64598
Bread,64597
Bread,64596
Coffee,64595
Bread,64478
Beer,64477
Sugar,64476
Bread,64475
Milk,64474
Bread,64473
Fruits,64473
Tea,64473
Fruits,64472
Bread,64471
Tea,64471
Fruits,64470
Coffee,64468
Coffee,64467
Tea,64465
Coffee,64464
Fruits,64464
Beer,64464
Milk,64464
Sugar,64464
Bread,64463
Bread,64462
Bread,64461
Tea,64460
Coffee,64459
Coffee,64458
Bread,64457
Milk,64457
Tea,64456
Coffee,64455
Tea,64453
Fruits,64452
Tea,64450
Bread,64448
Fruits,64447
Tea,64446
Milk,64445
Bread,64444
Fruits,64444
Tea,64443
Bread,64442
Milk,64441
Tea,64440
Bread,64439
Milk,64439
Bread,64438
Beer,64438
Sugar,64438
Bread,64437
Milk,64437
Coffee,64436
Tea,64435
Bread,64434
Tea,64432
Bread,64431
Milk,64431
Tea,64431
Sugar,64431
Bread,64430
Tea,64430
Sugar,64430
Tea,64426
Bread,64423
Milk,64423
Sugar,64423
Bread,64422
Tea,64422
Tea,64421
Bread,64420
Milk,64419
Bread,64418
Milk,64418
Tea,64418
Sugar,64418
Bread,64417
Fruits,64417
Milk,64417
Sugar,64417
Fruits,64415
Tea,64415
Sugar,64414
Milk,64413
Bread,64412
Sugar,64412
Bread,64411
Tea,64411
Bread,64410
Milk,64410
Tea,64410
Beer,64409
Milk,64409
Tea,64409
Fruits,64408
Fruits,64403
Bread,64402
Sugar,64394
Fruits,64393
Bread,64392
Sugar,64391
Milk,64387
Milk,64376
Fruits,64375
Tea,64374
Tea,64373
Beer,64372
Coffee,64371
Tea,64370
Tea,64369
Fruits,64368
Milk,64368
Tea,64367
Milk,64366
Milk,64365
Tea,64365
Sugar,64365
Tea,64364
Bread,64363
Milk,64363
Fruits,64361
Milk,64359
Milk,64357
Bread,64355
Tea,64354
Sugar,64354
Milk,64353
Tea,64352
Bread,64275
Sugar,64275
Milk,62217
Sugar,62217
Bread,62216
Tea,62215
Tea,62214
Milk,62209
Tea,62209
Sugar,62209
Bread,62208
Fruits,62208
Sugar,62208
Sugar,62207
Fruits,62206
Tea,62206
Bread,62205
Milk,62204
Sugar,62204
Bread,62203
Bread,62202
Fruits,62201
Milk,62201
Sugar,62201
Bread,62200
Bread,62199
Vegetables,62199
Tea,62198
Milk,62197
Tea,62196
Tea,62195
Tea,62194
Bread,62193
Bread,62192
Tea,62191
Coffee,62190
Bread,62189
Tea,62189
Bread,62188
Coffee,62187
Tea,62187
Bread,62185
Vegetables,62185
Tea,62185
Fruits,62184
Bread,62183
Milk,62182
Tea,62182
Sugar,62182
Tea,62181
Coffee,62180
Fruits,62180
Sugar,62180
Tea,62179
Bread,62178
Tea,62178
Bread,62177
Tea,62176
Fruits,62175
Tea,62175
Tea,62174
Bread,62173
Tea,62173
Fruits,62172
Tea,62171
Tea,62170
Tea,62169
Sugar,62168
Sugar,62167
Beer,62166
Tea,62165
Bread,62164
Sugar,62164
Bread,62163
Vegetables,62163
Bread,62162
Milk,62161
Sugar,62161
Milk,62160
Sugar,62160
Tea,62159
Bread,62158
Coffee,62158
Milk,62158
Bread,62157
Tea,62157
Beer,62156
Bread,62155
Bread,62154
Bread,62153
Tea,62153
Bread,62152
Milk,62152
Tea,62152
Sugar,62151
Bread,62150
Tea,62149
Beer,62148
Milk,62147
Sugar,62147
Bread,62146
Coffee,62146
Milk,62146
Sugar,62146
Tea,62145
Bread,62144
Bread,62143
Bread,62142
Milk,62142
Tea,62141
Tea,62140
Sugar,62139
Tea,62138
Bread,62137
Bread,62136
Fruits,62135
Milk,62135
Sugar,62135
Sugar,62134
Milk,62133
Bread,62132
Milk,62132
Bread,62131
Fruits,62130
Coffee,62129
Milk,62129
Tea,62129
Sugar,62129
Coffee,62128
Fruits,62128
Bread,62127
Tea,62126
Tea,62125
Bread,62124
Bread,62123
Milk,62122
Sugar,62122
Bread,62121
Fruits,62121
Milk,62121
Tea,62121
Sugar,62121
Tea,62120
Tea,62119
Bread,62118
Tea,62118
Bread,62117
Tea,62117
Sugar,62117
Tea,62116
Fruits,62115
Tea,62114
Fruits,62113
Milk,62112
Fruits,62111
Tea,62110
Bread,62109
Tea,62109
Milk,62108
Tea,62108
Bread,62107
Vegetables,62107
Milk,62106
Tea,62105
Tea,62104
Milk,62103
Tea,62103
Bread,62102
Coffee,62102
Milk,62102
Bread,62101
Vegetables,62101
Tea,61985
Fruits,61984
Tea,61984
Milk,61983
Tea,61983
Sugar,61983
Fruits,61982
Coffee,61981
Fruits,61981
Tea,61981
Bread,61974
Tea,61974
Milk,61970
Sugar,61970
Tea,61969
Tea,61968
Bread,61967
Tea,61967
Bread,61948
Bread,61947
Bread,61946
Tea,61946
Tea,61945
Beer,61643
Beer,61574
Sugar,61574
Beer,61573
Bread,61541
Tea,61541
Bread,61540
Tea,61540
Bread,61537
Fruits,61537
Milk,61537
Tea,61537
Sugar,61537
Milk,61536
Tea,61535
Tea,61534
Fruits,61533
Milk,61532
Bread,61531
Sugar,61530
Bread,61529
Fruits,61528
Beer,61527
Fruits,61526
Milk,61525
Tea,61525
Sugar,61525
Bread,61524
Tea,61524
Bread,61523
Tea,61523
Tea,61522
Sugar,61522
Bread,61521
Vegetables,61521
Fruits,61520
Fruits,61519
Milk,61518
Bread,61517
Sugar,61516
Bread,61515
Bread,61514
Sugar,61513
Beer,61512
Fruits,61511
Milk,61511
Sugar,61511
Tea,61510
Bread,61509
Tea,61509
Sugar,61509
Bread,61508
Vegetables,61508
Bread,61507
Milk,61507
Bread,61506
Vegetables,61506
Tea,61505
Sugar,61505
Coffee,61504
Milk,61503
Milk,61502
Tea,61502
Fruits,61501
Sugar,61501
Beer,61500
Bread,61499
Tea,61499
Tea,61498
Sugar,61498
Bread,61497
Milk,61497
Sugar,61497
Sugar,61496
Milk,61495
Bread,61494
Bread,61493
Tea,61493
Milk,61492
Sugar,61491
Fruits,61490
Milk,61490
Sugar,61490
Fruits,61489
Milk,61488
Sugar,61488
Milk,61487
Beer,61486
Tea,61485
Beer,61484
Bread,61483
Fruits,61483
Milk,61483
Tea,61483
Sugar,61483
Tea,61482
Tea,61481
Fruits,61480
Milk,61480
Sugar,61480
Tea,61479
Tea,61478
Bread,61477
Sugar,61477
Fruits,61476
Milk,61475
Tea,61475
Fruits,61474
Milk,61474
Sugar,61474
Bread,61473
Tea,61472
Bread,61471
Tea,61471
Bread,61470
Milk,61470
Sugar,61470
Bread,61469
Vegetables,61469
Beer,61468
Milk,61467
Milk,61466
Bread,61465
Tea,61464
Bread,61463
Tea,61463
Sugar,61463
Tea,61462
Milk,61461
Bread,61460
Bread,61459
Bread,61458
Fruits,61458
Milk,61458
Vegetables,61458
Tea,61458
Tea,61457
Milk,61456
Bread,61455
Coffee,61455
Bread,61454
Milk,61454
Milk,61453
Tea,61452
Fruits,61451
Tea,61450
Coffee,61449
Beer,61449
Tea,61449
Bread,61448
Tea,61448
Sugar,61448
Tea,61447
Fruits,61446
Bread,61445
Bread,61444
Fruits,61443
Fruits,61442
Bread,61441
Beer,61441
Tea,61439
Tea,61438
Coffee,61437
Tea,61437
Beer,61436
Bread,61435
Coffee,61435
Milk,61435
Tea,61435
Sugar,61435
Tea,61434
Milk,61433
Bread,61432
Tea,61431
Bread,61430
Fruits,61430
Milk,61430
Tea,61430
Sugar,61429
Bread,61428
Sugar,61427
Milk,61426
Bread,61425
Fruits,61425
Milk,61424
Tea,61423
Milk,61422
Fruits,61421
Milk,61421
Sugar,61421
Milk,61420
Tea,61419
Coffee,61418
Beer,61418
Tea,61417
Tea,61416
Tea,61415
Bread,61414
Tea,61414
Tea,61413
Tea,61412
Tea,61411
Tea,61410
Bread,61409
Fruits,61409
Fruits,61408
Bread,61407
Tea,61406
Bread,61405
Vegetables,61405
Bread,61404
Vegetables,61404
Bread,61403
Vegetables,61403
Milk,61402
Bread,61401
Vegetables,61401
Fruits,61400
Bread,61399
Coffee,61399
Milk,61399
Sugar,61399
Beer,61398
Tea,61397
Bread,61396
Beer,61395
Milk,61395
Tea,61395
Fruits,61394
Milk,61394
Sugar,61394
Sugar,61393
Vegetables,61392
Sugar,61392
Tea,61391
Bread,61390
Milk,61390
Tea,61390
Sugar,61390
Sugar,61389
Milk,61388
Bread,61387
Vegetables,61387
Bread,61386
Milk,61386
Tea,61386
Sugar,61386
Bread,61385
Tea,61385
Sugar,61385
Bread,61376
Bread,61375
Beer,61375
Milk,61375
Bread,61374
Bread,61373
Milk,61372
Bread,61370
Fruits,61370
Sugar,61370
Fruits,61369
Milk,61369
Sugar,61369
Sugar,61368
Coffee,61367
Beer,61367
Tea,61367
Coffee,61366
Beer,61365
Tea,61309
Tea,61308
Coffee,61307
Fruits,61289
Milk,61289
Sugar,61289
Milk,61134
Coffee,61133
Tea,61133
Bread,61132
Milk,61130
Bread,61127
Milk,61126
Tea,61126
Milk,60942
Sugar,60942
Tea,60935
Coffee,60934
Sugar,60934
Fruits,60933
Beer,60930
Tea,60929
Bread,60928
Bread,60927
Coffee,60926
Fruits,60926
Milk,60751
Tea,60751
Tea,60749
Sugar,60749
Bread,60748
Vegetables,60748
Bread,60747
Tea,60747
Sugar,60746
Bread,60745
Fruits,60745
Tea,60744
Sugar,60743
Bread,60742
Fruits,60742
Tea,60742
Tea,60741
Bread,60740
Fruits,60740
Milk,60740
Sugar,60740
Bread,60739
Vegetables,60739
Beer,60738
Tea,60737
Bread,60736
Tea,60736
Bread,60735
Milk,60735
Sugar,60735
Milk,60734
Tea,60734
Sugar,60733
Bread,60732
Milk,60731
Bread,60730
Bread,60729
Tea,60729
Tea,60728
Tea,60727
Sugar,60727
Sugar,60726
Tea,60725
Bread,60724
Beer,60724
Sugar,60724
Bread,60723
Tea,60723
Tea,60722
Bread,60721
Coffee,60721
Beer,60721
Beer,60720
Bread,60719
Milk,60718
Tea,60718
Sugar,60718
Bread,60717
Vegetables,60717
Bread,60716
Bread,60715
Fruits,60715
Sugar,60715
Tea,60714
Bread,60713
Tea,60713
Sugar,60713
Fruits,60712
Milk,60711
Sugar,60711
Sugar,60710
Tea,60709
Bread,60708
Fruits,60708
Beer,60708
Bread,60707
Bread,60706
Tea,60706
Beer,60705
Tea,60704
Fruits,60703
Milk,60702
Bread,60647
Sugar,60647
Bread,60646
Tea,60646
Bread,60645
Bread,60644
Tea,60644
Fruits,60643
Milk,60641
Sugar,60640
Sugar,60639
Milk,60638
Milk,60637
Sugar,60637
Milk,60636
Sugar,60636
Milk,60635
Sugar,60635
Bread,60630
Milk,60630
Beer,60629
Tea,60628
Bread,60627
Tea,60627
Sugar,60627
Coffee,60626
Fruits,60626
Tea,60626
Beer,60625
Bread,60599
Bread,60598
Tea,60472
Coffee,60463
Fruits,60463
Beer,60462
Bread,60447
Coffee,60447
Vegetables,60447
Bread,60417
Fruits,60417
Sugar,60417
Beer,60385
Sugar,60385
Beer,60384
Tea,60383
Bread,60382
Tea,60382
Bread,60381
Bread,60380
Tea,60380
Bread,60379
Bread,60378
Bread,60377
Milk,60377
Vegetables,60377
Tea,60376
Bread,60375
Tea,60375
Tea,60374
Sugar,60374
Tea,60373
Beer,60372
Sugar,60371
Fruits,60370
Beer,60370
Milk,60370
Tea,60370
Sugar,60370
Beer,60369
Fruits,60368
Tea,60367
Tea,60366
Tea,60365
Tea,60364
Bread,60258
Milk,60257
Sugar,60257
Bread,60256
Tea,60255
Bread,60254
Bread,60253
Milk,60253
Coffee,60252
Milk,60251
Beer,60250
Tea,60249
Beer,60248
Milk,60248
Milk,60247
Sugar,60246
Fruits,60245
Milk,60244
Sugar,60244
Bread,60243
Milk,60243
Tea,60243
Sugar,60243
Tea,60242
Milk,60241
Bread,60240
Tea,60240
Milk,60239
Sugar,60239
Tea,60238
Sugar,60237
Bread,60236
Sugar,60236
Fruits,60235
Bread,60234
Bread,60233
Tea,60233
Sugar,60233
Beer,60232
Tea,60231
Tea,60230
Bread,60229
Sugar,60229
Tea,60228
Sugar,60228
Bread,60227
Tea,60226
Tea,60225
Tea,60224
Bread,60223
Vegetables,60223
Milk,60222
Sugar,60222
Bread,60221
Bread,60220
Tea,60220
Fruits,60219
Milk,60218
Bread,60217
Tea,60217
Beer,60216
Bread,60215
Milk,60215
Sugar,60215
Tea,60214
Milk,60213
Sugar,60212
Milk,60211
Fruits,60210
Milk,60209
Coffee,60208
Milk,60208
Sugar,60208
Coffee,60207
Beer,60207
